"__mclCluster","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000405330",,,,"0.056",,,,"0.43","0.421"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000351807","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000351807","0.167",,,,,,,"0.762","0.726"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000269305",,,,,,,,"0.452","0.452"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000356899","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000356899","0.231",,,"0.213",,,,"0.652","0.473"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000275493","0.174",,,"0.103",,,,"0.491","0.37"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000344456",,,,"0.056",,,,"0.605","0.6"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000360266",,,,,,,,"0.442","0.442"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261023","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261023","0.098",,"0.9",,,,,"0.943","0.428"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000304408","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000304408","0.945","0.061","0.8",,,,,"0.989","0.083"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000411355",,,,,,,,"0.513","0.513"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000380019","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000380019",,,,"0.057",,,,"0.578","0.571"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000323588","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000323588",,,,"0.056",,,,"0.423","0.415"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000481956","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000481956","0.218",,,,,,,"0.567","0.47"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000239461","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000239461","0.299",,,"0.056",,,,"0.513","0.324"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000227507","0.152",,,,,,,"0.443","0.371"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000332973","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000332973",,,,"0.373",,,,"0.756","0.627"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261799","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261799","0.47",,,"0.07",,,,"0.742","0.519"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261769","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000261769",,,,"0.056",,,,"0.436","0.428"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000257290","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000257290","0.171",,,"0.07",,,,"0.617","0.543"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000410715","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000410715","0.231",,,,,,,"0.492","0.367"
,"pp","9606.ENSP00000225964 (pp) 9606.ENSP00000361818","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000361818","0.088",,"0.6",,,,,"0.693","0.227"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000262965","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000262965",,,,"0.078",,,,"0.61","0.595"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000243056","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000243056",,,,,,,,"0.515","0.515"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000262367",,,,"0.472",,,,"0.494","0.082"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351407","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351407","0.051",,,"0.141",,,,"0.412","0.337"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351490","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351490",,,,"0.102",,,,"0.666","0.644"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000405890","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000405890","0.062",,,,,,,"0.411","0.398"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351742","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000351742",,,,,,,,"0.553","0.554"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000317272","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000317272","0.053",,,"0.058",,,,"0.432","0.415"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000351905","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000351905","0.062",,,"0.058",,,,"0.488","0.468"
"1","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000268603","false","pp","9606.ENSP00000225964 (pp) 9606.ENSP00000268603","0.535",,,"0.056",,,,"0.72","0.414"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000271526","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000271526","0.051",,,,,,,"0.646","0.643"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000314129","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000314129",,,,,,,,"0.504","0.504"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000431418","0.052",,,,,,,"0.4","0.394"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000314420","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000314420","0.083",,,"0.283",,,,"0.457","0.242"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000331040","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000331040","0.062",,,,,,,"0.448","0.436"
,"pp","9606.ENSP00000226067 (pp) 9606.ENSP00000375639","false","pp","9606.ENSP00000226067 (pp) 9606.ENSP00000375639",,,,,,,,"0.643","0.643"
"1","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000260947","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000260947",,,,,,,,"0.457","0.457"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000293328","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000293328",,,"0.9",,,,,"0.994","0.944"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000338207","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000338207","0.062",,,,,,,"0.546","0.536"
"1","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000345681","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000345681",,,,,,,,"0.624","0.625"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000354207","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000354207","0.061",,,,,,,"0.413","0.401"
"1","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000281043","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000281043",,,,,,,,"0.7","0.7"
"1","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000262367",,,,"0.27",,,,"0.555","0.416"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000373700",,,,,,,,"0.606","0.606"
,"pp","9606.ENSP00000226382 (pp) 9606.ENSP00000347942","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000347942",,,,,,,,"0.605","0.605"
"1","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000226382 (pp) 9606.ENSP00000368632",,,,,,,,"0.661","0.662"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000391592","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000391592",,,"0.6",,,,,"0.695","0.269"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000415151","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000415151",,,"0.9",,,,,"0.9","0.046"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000379330","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000379330",,,"0.9","0.502",,,,"0.98","0.633"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000343204","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000343204",,,"0.9",,,,,"0.983","0.843"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263923","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263923",,,,,,,,"0.414","0.414"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000384371",,,,,,,,"0.633","0.634"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000319279","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000319279",,,,,,,,"0.414","0.414"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000357516","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000357516",,,,,,,,"0.827","0.827"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370698","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370698",,,"0.6",,,,,"0.711","0.309"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000385824","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000385824",,,,"0.105",,,,"0.464","0.427"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263409","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263409",,,"0.6",,,,,"0.633","0.122"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000269571","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000269571",,,,,,,,"0.604","0.604"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000362680",,,,,,,,"0.561","0.561"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000398655","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000398655",,,,,,,,"0.595","0.595"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000300134","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000300134",,,,,,,,"0.656","0.657"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000315477","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000315477",,,,,,,,"0.522","0.523"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000353224","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000353224",,,,,,,,"0.603","0.603"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358983","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358983",,,,,,,,"0.416","0.416"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000451828",,,"0.9",,,,,"0.966","0.683"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000287820","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000287820",,,,,,,,"0.459","0.46"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000347979","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000347979",,,,,,,,"0.7","0.701"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000430684","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000430684",,,,,,,,"0.426","0.426"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370343","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370343",,,,,,,,"0.602","0.602"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000227507",,,,,,,,"0.418","0.419"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370989","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000370989",,,,,,,,"0.802","0.803"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000380855","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000380855",,,,,,,,"0.665","0.666"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000250003","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000250003",,,,,,,,"0.407","0.407"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000288135","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000288135",,,,,,,,"0.561","0.562"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000286301","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000286301",,,,,,,,"0.459","0.459"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000364907","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000364907",,,"0.9",,,,,"0.954","0.561"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000483570","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000483570",,,,,,,,"0.459","0.46"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000329418","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000329418",,,"0.9",,,,,"0.958","0.605"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000262948","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000262948",,,"0.9",,,,,"0.904","0.081"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000484824","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000484824",,,,,,,,"0.556","0.556"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000338010","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000338010",,,"0.6",,,,,"0.816","0.56"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264033","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264033",,,"0.9",,,,,"0.934","0.37"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000300305","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000300305",,,"0.9","0.502",,,,"0.952","0.122"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000361021",,,,,,,,"0.479","0.479"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000362195","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000362195",,,"0.6",,,,,"0.673","0.218"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000241453","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000241453",,,,,,,,"0.556","0.556"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000379873","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000379873",,,"0.9",,,,,"0.963","0.653"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000309572","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000309572",,,"0.9",,,,,"0.929","0.325"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000472929","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000472929",,,,,,,,"0.556","0.556"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000331614","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000331614",,,,,,,,"0.588","0.588"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000289153","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000289153",,,"0.5",,,,,"0.572","0.181"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000256078","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000256078",,,"0.9",,,,,"0.944","0.464"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000246657","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000246657",,,,,,,,"0.773","0.773"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000361548","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000361548",,,"0.6",,,,,"0.652","0.166"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000380150","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000380150",,,,,,,,"0.457","0.457"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000368880",,,,"0.105",,,,"0.512","0.477"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358548",,,"0.9",,,,,"0.936","0.391"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000340944","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000340944",,,"0.9",,,,,"0.947","0.498"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358092","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000358092",,,,,,,,"0.636","0.636"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000324890","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000324890","0.063",,,,,,,"0.914","0.913"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000295025","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000295025",,,,,,,,"0.602","0.602"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000311032","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000311032",,,,,,,,"0.736","0.736"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264709","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264709",,,,"0.27",,,,"0.423","0.243"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000386884","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000386884",,,,,,,,"0.658","0.659"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000305355","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000305355",,,"0.9",,,,,"0.916","0.204"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000437955",,,,,,,,"0.505","0.505"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000407586",,,"0.9",,,,,"0.95","0.524"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000344456","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000344456",,,,,,,,"0.429","0.429"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000257290","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000257290",,,"0.6",,,,,"0.655","0.175"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000354558",,,"0.9",,,,,"0.959","0.607"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000277541","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000277541",,,,,,,,"0.459","0.459"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000479618",,,,,,,,"0.601","0.601"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000263967",,,"0.9",,,,,"0.919","0.231"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000302486","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000302486",,,"0.9",,,,,"0.934","0.37"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000371067",,,"0.6",,,,,"0.83","0.594"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264657","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000264657",,,"0.9",,,,,"0.97","0.715"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000387699",,,,,,,,"0.504","0.504"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000275493",,,"0.6",,,,,"0.815","0.557"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000401399","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000401399",,,,,,,,"0.602","0.602"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000327048","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000327048",,,,,,,,"0.507","0.508"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000269305","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000269305",,,,,,,,"0.667","0.667"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000258149","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000258149",,,,,,,,"0.474","0.474"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000448665","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000448665",,,,,,,,"0.525","0.526"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000368632",,,,,,,,"0.703","0.703"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000398568","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000398568",,,,,,,,"0.832","0.833"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000351273","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000351273",,,,,,,,"0.515","0.515"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000244007","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000244007",,,,,,,,"0.56","0.561"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000332973","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000332973",,,,,,,,"0.459","0.46"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000360266",,,"0.9","0.27",,,,"0.969","0.62"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000391676","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000391676",,,"0.9",,,,,"0.995","0.961"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000261799","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000261799",,,"0.6",,,,,"0.705","0.294"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000306157","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000306157",,,"0.6",,,,,"0.917","0.802"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000330237","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000330237",,,,,,,,"0.412","0.413"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000337825","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000337825",,,"0.9",,,,,"0.974","0.754"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000320866","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000320866",,,,,,,,"0.402","0.403"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000359612","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000359612",,,,,,,,"0.459","0.459"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000411355",,,,,,,,"0.804","0.805"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000428056",,,"0.9",,,,,"0.92","0.234"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000347948","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000347948",,,,,,,,"0.465","0.465"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000400175",,,"0.9",,,,,"0.929","0.324"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000452780","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000452780",,,"0.9",,,,,"0.96","0.621"
"1","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000257555","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000257555",,,"0.9",,,,,"0.929","0.32"
,"pp","9606.ENSP00000226730 (pp) 9606.ENSP00000351497","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000351497",,,,,,,,"0.658","0.659"
,"pp","9606.ENSP00000227507 (pp) 9606.ENSP00000437256","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000437256","0.052",,,,,,,"0.517","0.512"
"1","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000428056",,,,,,,,"0.457","0.458"
"1","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000323588","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000323588",,,"0.9",,,,,"0.965","0.672"
"1","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000335153","false","pp","9606.ENSP00000226730 (pp) 9606.ENSP00000335153",,,"0.9",,,,,"0.948","0.502"
,"pp","9606.ENSP00000227507 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000373700",,,,,,,,"0.528","0.528"
,"pp","9606.ENSP00000227507 (pp) 9606.ENSP00000288602","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000288602","0.051",,,,,,,"0.412","0.407"
"1","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000410402","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000410402",,,,,,,,"0.476","0.476"
"1","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000257290","false","pp","9606.ENSP00000227507 (pp) 9606.ENSP00000257290","0.049",,,,,,,"0.463","0.459"
